-1000000000,can0,636#249C7980EF841000
-1000000000,can0,2D7#100060D800000008
-1000000000,can0,19C#069A200BC20028A0
-1000000000,can0,0D0#1A7504645501A300
-1000000000,can0,033#0007C8000CC007D0
-1000000000,can0,274#00F223F9507C8E3B
-1000000000,can0,0C0#6000000000000000
-1000000000,can0,2C1#01F32FC7C99F9868
-1000000000,can0,3E4#00CC000085000000
-1000000000,can0,65C#4008E27530000000
-1000000000,can0,354#200840000002B400
-1000000000,can0,5E1#893FE00B0A00D480
-1000000000,can0,28B#0000000000000000
-1000000000,can0,00E#20525602080975F6
-1000000000,can0,2E2#18080D4040000118
-1000000000,can0,345#050202C23C774081
-1000000000,can0,430#0032448BEA8011A0
-1000000000,can0,125#9000415F437CDB60
-1000000000,can0,0A7#0010FBA4C12D80A0
-1000000000,can0,130#0001500000000000
-1000000000,can0,03D#0000048000000000
-1000000000,can0,577#000008000000014E
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,193#00080803E8880000
-1000000000,can0,20E#4E2003A0CD3F6FFF
-1000000000,can0,522#DF7FD0007878001C
-1000000000,can0,366#80DDC8020147CE38
-1000000000,can0,580#0000000387880000
-1000000000,can0,295#0000000000001840
-1000000000,can0,0D0#227504645401A300
-1000000000,can0,033#0007C0000D0007D0
-1000000000,can0,434#02CAA0AB5FF15A00
-1000000000,can0,6E0#0161015F016C016B
-1000000000,can0,498#87FFBFFC51806906
-1000000000,can0,464#000240000090105E
-1000000000,can0,230#F0000002EC001E00
-1000000000,can0,66C#0000000018000000
-1000000000,can0,2E1#0000000000000004
-1000000000,can0,354#200840000002B400
-1000000000,can0,5E1#893FE00B0A00D480
-1000000000,can0,00E#20525602080975F6
-1000000000,can0,162#00080353EA11F4CE
-1000000000,can0,0A7#0010F9A4C12D80A0
-1000000000,can0,69E#044004801FC01582
-1000000000,can0,125#9000415F437CBD60
-1000000000,can0,4FD#11310A4D4109CA88
-1000000000,can0,6E0#0161015F016C016C
-1000000000,can0,153#00000000000C0002
-1000000000,can0,662#4EA0000040000000
-1000000000,can0,19C#0A94200C020028A0
-1000000000,can0,107#0000000000000000
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,0D0#2A7504645301A300
-1000000000,can0,033#0007B8000D4007D0
-1000000000,can0,274#00F225F7507C8E3D
-1000000000,can0,0C0#6000000000000000
-1000000000,can0,0BA#06C8090410000488
-1000000000,can0,3C1#7B551FBB578DA92E
-1000000000,can0,354#200840000002AC80
-1000000000,can0,5E1#893FE00B0A00D480
-1000000000,can0,585#0040000000020018
-1000000000,can0,00E#20525602080975FC
-1000000000,can0,28B#0000000000000000
-1000000000,can0,0A7#0010F824C12D80A0
-1000000000,can0,1CA#3FF1FF8000000C28
-1000000000,can0,125#9000415F437C9F60
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,193#00080803E8880000
-1000000000,can0,20E#4E2003A0CDBF6FFF
-1000000000,can0,522#DF7FD0007F80001C
-1000000000,can0,366#80DDC8020147CE38
-1000000000,can0,580#00000003F8080000
-1000000000,can0,0D0#327504645201A300
-1000000000,can0,033#0007B0000D8007D0
-1000000000,can0,434#02EAA0AB60116A10
-1000000000,can0,6E0#0163015F016C016C
-1000000000,can0,498#87FFBFFC4F806947
-1000000000,can0,230#FF000002EC000000
-1000000000,can0,2E1#0000000000000004
-1000000000,can0,354#2008400000029D80
-1000000000,can0,5E1#893FE00B0A00D880
-1000000000,can0,00E#205256020809760E
-1000000000,can0,162#00080353EA11F4CE
-1000000000,can0,0A7#0010FAA4C12D70A0
-1000000000,can0,2A3#0000008412803C10
-1000000000,can0,69E#044004801FC01582
-1000000000,can0,125#9000415F437E6160
-1000000000,can0,6E0#01630163016B016C
-1000000000,can0,153#00000000000C0002
-1000000000,can0,295#0000000000001840
-1000000000,can0,662#4EA0000040000000
-1000000000,can0,107#0000000000000000
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,19C#0E90200C020028A0
-1000000000,can0,0D0#3A7504645001A400
-1000000000,can0,033#0007A8000DC007D0
-1000000000,can0,274#00F227F5507C8E3D
-1000000000,can0,0C0#6000000000000000
-1000000000,can0,32D#00000420AC010020
-1000000000,can0,354#2008400000029D80
-1000000000,can0,5E1#893FE00B0A00D880
-1000000000,can0,28B#0000000000000000
-1000000000,can0,00E#20525602080975F6
-1000000000,can0,6FC#0000075FB2B8F000
-1000000000,can0,0A7#0010FC24C12D70A0
-1000000000,can0,239#00000070C00043A0
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,125#9000415F437E4360
-1000000000,can0,2B4#14E9740000005800
-1000000000,can0,5B3#0400000000000400
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,3C1#7B551FBAD78E292E
-1000000000,can0,03C#000004002B000000
-1000000000,can0,207#040460482ADED518
-1000000000,can0,193#00080803E8880000
-1000000000,can0,20E#4E2003A0CE3F6FF7
-1000000000,can0,522#DF7FD0007F08001C
-1000000000,can0,366#80DDC8020147CE38
-1000000000,can0,580#00000003F0880000
-1000000000,can0,0D0#427504644F01A400
-1000000000,can0,033#0007A0000E0007D0
-1000000000,can0,434#030A80AB80217A30
-1000000000,can0,6E0#01650163016B016C
-1000000000,can0,0D7#0000020080000000
-1000000000,can0,498#87FFBFFC4F806908
-1000000000,can0,4C9#01F8D5820D02F64B
-1000000000,can0,1D6#020B808030240580
-1000000000,can0,577#000008000000014C
-1000000000,can0,230#FE000002EC000200
-1000000000,can0,2E1#0000000000000004
-1000000000,can0,354#2008800000028E00
-1000000000,can0,5E1#893FE00B0A00D480
-1000000000,can0,00E#20525602080975F0
-1000000000,can0,162#00080353EA11F4CE
-1000000000,can0,0A7#0010FAA4C12D80A0
-1000000000,can0,497#0000000000000000
-1000000000,can0,69E#0440047F1FC01582
-1000000000,can0,125#9000415F437E2560
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,0F4#9A0C010204B10240
-1000000000,can0,6E0#01650163016B016B
-1000000000,can0,153#00000000000C0002
-1000000000,can0,662#4EA0000040000000
-1000000000,can0,19C#128C200C020028A0
-1000000000,can0,0D0#4A7504644F01A300
-1000000000,can0,107#0000000000000000
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,033#000798000E4007D0
-1000000000,can0,274#00F229F3507C8E3D
-1000000000,can0,0C0#6000000000000000
-1000000000,can0,0BA#06C809C410000488
-1000000000,can0,26E#0106408288EA0A04
-1000000000,can0,354#2008800000028E00
-1000000000,can0,5E1#893FE00B0A00D480
-1000000000,can0,28B#0000000000000000
-1000000000,can0,00E#20525602080975F0
-1000000000,can0,0A7#0010F824C12D80A0
-1000000000,can0,2D2#0000180000000000
-1000000000,can0,55C#101B000041823000
-1000000000,can0,125#9000415F437E0760
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,4CB#8000000000000000
-1000000000,can0,280#18E0027000000000
-1000000000,can0,4FD#11320A4D450A4A88
-1000000000,can0,193#00080803E8880000
-1000000000,can0,20E#4E2003A0CEBF6FF7
-1000000000,can0,522#DF7FD0007E90001C
-1000000000,can0,366#80DDC8020147CE38
-1000000000,can0,580#00000003E9080000
-1000000000,can0,295#0000000000001840
-1000000000,can0,0D0#527504644E01A300
-1000000000,can0,033#000790000E8007D0
-1000000000,can0,434#032A00AB90419A40
-1000000000,can0,6E0#01670163016B016B
-1000000000,can0,498#87FFBFFC4E806909
-1000000000,can0,230#FD000002EC000400
-1000000000,can0,3C1#7B551FBB960EE92E
-1000000000,can0,2E1#0000000000000004
-1000000000,can0,354#2008400000028700
-1000000000,can0,5E1#893FE00B0A00D880
-1000000000,can0,00E#2052560208097602
-1000000000,can0,162#00080353EA11F4CE
-1000000000,can0,0A7#0010FA24C12D70A0
-1000000000,can0,69E#0440047F1FC01582
-1000000000,can0,125#9000415F437DE960
-1000000000,can0,6E0#01670166016A016B
-1000000000,can0,153#00000000000C0002
-1000000000,can0,662#4EA0000040000000
-1000000000,can0,19C#168A200BC20028A0
-1000000000,can0,0D0#5A7504644D01A300
-1000000000,can0,107#0000000000000000
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,033#000788000EC007D0
-1000000000,can0,274#00F22BF1507C8E3D
-1000000000,can0,0C0#6000000000000000
-1000000000,can0,354#200840000002F000
-1000000000,can0,5E1#893FE00B0A00D880
-1000000000,can0,28B#0000000000000000
-1000000000,can0,0A7#0010FBA4C12D70A0
-1000000000,can0,00E#20525602080975F6
-1000000000,can0,407#50015FF014C0BD60
-1000000000,can0,125#9000415F437DCB60
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,193#00080803E8880000
-1000000000,can0,20E#4E2003A0CF3F8FFF
-1000000000,can0,522#DF7FD0007E18001C
-1000000000,can0,366#80DDC8020147CE38
-1000000000,can0,580#00000003E1880000
-1000000000,can0,434#034AA0ABB051AA50
-1000000000,can0,0D0#627504644C01A300
-1000000000,can0,033#000780000F0007D0
-1000000000,can0,6E0#01690166016A016B
-1000000000,can0,498#87FFBFFC4E8068CA
-1000000000,can0,32D#00000420AC010020
-1000000000,can0,230#FC000002EC000600
-1000000000,can0,2E1#0000000000000004
-1000000000,can0,354#200840000002F000
-1000000000,can0,5E1#893FE00B0A00D480
-1000000000,can0,00E#20525602080975EA
-1000000000,can0,162#00080353EA11F4CE
-1000000000,can0,0A7#0010FAA4C12D80A0
-1000000000,can0,69E#0440047F1FC01582
-1000000000,can0,125#9000415F437DAD60
-1000000000,can0,3C1#7B551FBBD54F692E
-1000000000,can0,6E0#01690169016A016B
-1000000000,can0,4E7#0000001503670000
-1000000000,can0,153#00000000000C0002
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,295#0000000000001840
-1000000000,can0,107#0000000000000000
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,662#4EA0000040000000
-1000000000,can0,684#54D677D94154901E
-1000000000,can0,636#249C7980EF842000
-1000000000,can0,2D7#100060D800000008
-1000000000,can0,19C#1A84200C020028A0
-1000000000,can0,0D0#6A7504644C01A200
-1000000000,can0,033#000778000F4007D0
-1000000000,can0,274#00F22DEF507C8E3B
-1000000000,can0,0C0#6000000000000000
-1000000000,can0,0BA#06C809C410000488
-1000000000,can0,3E4#00D0000085000000
-1000000000,can0,354#200840000002E880
-1000000000,can0,5E1#893FE00B0A00D080
-1000000000,can0,28B#0000000000000000
-1000000000,can0,00E#20525602080975F0
-1000000000,can0,2E2#18080D4040000118
-1000000000,can0,345#050202C23C774081
-1000000000,can0,430#0032448BEA8011A0
-1000000000,can0,125#9000415F437D8F60
-1000000000,can0,0A7#0010F8A4C12D80A0
-1000000000,can0,130#0001500000000000
-1000000000,can0,03D#0000048000000000
-1000000000,can0,65C#4008E27530000000
-1000000000,can0,577#000008000000014C
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,2C1#01F44FC7CB1F6C7C
-1000000000,can0,193#00080803E8880000
-1000000000,can0,20E#4E2003A0CF3FAFFF
-1000000000,can0,522#DF7FD0007DA0001C
-1000000000,can0,366#80DDC8020147CE38
-1000000000,can0,580#00000003DA080000
-1000000000,can0,434#036AA0ABC071CA70
-1000000000,can0,0D0#727504644B01A200
-1000000000,can0,033#000770000F8007D0
-1000000000,can0,6E0#016B0169016A016B
-1000000000,can0,498#87FFBFFC4D8068CB
-1000000000,can0,464#0002400000900F5F
-1000000000,can0,230#FB000002EC000800
-1000000000,can0,66C#0000000018000000
-1000000000,can0,2E1#0000000000000004
-1000000000,can0,354#200840000002D980
-1000000000,can0,5E1#893FE00B0A00D480
-1000000000,can0,00E#20525602080975F0
-1000000000,can0,162#00080343EA11F4CE
-1000000000,can0,0A7#0010F9A4C12D70A0
-1000000000,can0,69E#0440047F1FC01582
-1000000000,can0,125#9000415F437D7160
-1000000000,can0,4FD#11270A4D3507CA88
-1000000000,can0,6E0#016B016A016A016A
-1000000000,can0,153#00000000000C0002
-1000000000,can0,662#4EA0000040000000
-1000000000,can0,19C#1E80200C020028A0
-1000000000,can0,0D0#7A7504644A01A200
-1000000000,can0,107#0000000000000000
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,033#000768000FC007D0
-1000000000,can0,274#00F22FED507C8E3D
-1000000000,can0,0C0#6000000000000000
-1000000000,can0,3C1#7B551FBB5510292E
-1000000000,can0,354#200840000002D980
-1000000000,can0,5E1#893FE00B0A00D880
-1000000000,can0,585#0040000000020018
-1000000000,can0,00E#20525602080975EA
-1000000000,can0,28B#0000000000000000
-1000000000,can0,0A7#0010FB24C12D70A0
-1000000000,can0,1CA#3FF1FF8000000C28
-1000000000,can0,125#9000415F437D5360
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,193#00080803E8880000
-1000000000,can0,20E#4E2003A0D03FAFFF
-1000000000,can0,522#DF7FD0007D28001C
-1000000000,can0,366#80DDC8020147CE38
-1000000000,can0,580#00000003D2880000
-1000000000,can0,295#0000000000001840
-1000000000,can0,0D0#027504645901A200
-1000000000,can0,033#0007E0000C0007D0
-1000000000,can0,434#0382A0ABD081DA80
-1000000000,can0,6E0#016E016A016A016A
-1000000000,can0,498#87FFBFFC4C8068CC
-1000000000,can0,230#FA000002EC000A00
-1000000000,can0,2E1#0000000000000004
-1000000000,can0,354#200840000002D200
-1000000000,can0,5E1#893FE00B0A00D480
-1000000000,can0,00E#20525602080975DE
-1000000000,can0,162#00080343EA11F4CE
-1000000000,can0,0A7#0010FB24C12D70A0
-1000000000,can0,2A3#0000008412803C10
-1000000000,can0,69E#0440047F1FC01582
-1000000000,can0,125#9000415F437D3560
-1000000000,can0,6E0#016E016D016A016A
-1000000000,can0,153#00000000000C0002
-1000000000,can0,662#4EA0000040000000
-1000000000,can0,19C#029C200C020028A0
-1000000000,can0,0D0#0A7504645801A200
-1000000000,can0,107#0000000000000000
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,033#0007D8000C4007D0
-1000000000,can0,274#00F221FB507C8E3D
-1000000000,can0,0C0#6000000000000000
-1000000000,can0,0BA#06C809C410000488
-1000000000,can0,51B#2909183F01060801
-1000000000,can0,32D#00000420AC010020
-1000000000,can0,354#200840000002D200
-1000000000,can0,5E1#893FE00B0A00D080
-1000000000,can0,28B#0000000000000000
-1000000000,can0,00E#20525602080975E4
-1000000000,can0,6FC#0000075EF2B8F000
-1000000000,can0,0A7#0010F924C12D70A0
-1000000000,can0,239#0000006FE0004380
-1000000000,can0,125#9000415F437D1760
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,2B4#14E9740000005800
-1000000000,can0,5B3#0400000000000400
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,3C1#7B551FBB5490A92E
-1000000000,can0,03C#000004002A000000
-1000000000,can0,207#040460482ADED518
-1000000000,can0,193#00080803E8880000
-1000000000,can0,20E#4E2003A0D13FAFF7
-1000000000,can0,4C9#01F915820D02F64B
-1000000000,can0,522#DF7FD0007CB0001C
-1000000000,can0,366#80DDC8020147CE38
-1000000000,can0,0D0#127504645701A200
-1000000000,can0,033#0007D0000C8007D0
-1000000000,can0,580#00000003CB080000
-1000000000,can0,434#03AAA0ABF091FAA0
-1000000000,can0,6E0#016E016D016A016A
-1000000000,can0,0D7#0000020080000000
-1000000000,can0,498#87FFBFFC4C80688D
-1000000000,can0,1D6#020F828030240580
-1000000000,can0,577#000008000000014C
-1000000000,can0,230#F9000002F4000C00
-1000000000,can0,2E1#0000000000000004
-1000000000,can0,354#200840000002C300
-1000000000,can0,5E1#893FE00B0A00D480
-1000000000,can0,00E#20525602080975EA
-1000000000,can0,162#00080343EA11F4CE
-1000000000,can0,0A7#0010F9A4C12D70A0
-1000000000,can0,497#0000000000000000
-1000000000,can0,69E#0440047F1FC01582
-1000000000,can0,125#9000415F437CF960
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,0F4#9A0C010204B10240
-1000000000,can0,6E0#0171016E016A016A
-1000000000,can0,153#00000000000C0002
-1000000000,can0,295#0000000000001840
-1000000000,can0,662#4EA0000040000000
-1000000000,can0,107#0000000000000000
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,19C#0698200C020028A0
-1000000000,can0,0D0#1A7504645701A100
-1000000000,can0,033#0007C8000CC007D0
-1000000000,can0,274#00F223F9507C8E3D
-1000000000,can0,0C0#6000000000000000
-1000000000,can0,26E#0106408288EA0A04
-1000000000,can0,354#200840000002B400
-1000000000,can0,5E1#893FE00B0A00D480
-1000000000,can0,28B#0000000000000000
-1000000000,can0,00E#20525602080975EA
-1000000000,can0,0A7#0010FB24C12D70A0
-1000000000,can0,2D2#0000200000000000
-1000000000,can0,125#9000415F437CDB60
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,4FD#11230A4D31074A88
-1000000000,can0,193#00080803E8880000
-1000000000,can0,20E#4E2003A0D1BFAFF7
-1000000000,can0,522#DF7FD0007C38001C
-1000000000,can0,366#80DDC8020147CE38
-1000000000,can0,580#00000003C3880000
-1000000000,can0,0D0#227504645601A100
-1000000000,can0,033#0007C0000D0007D0
-1000000000,can0,434#03CAA0AC20B20AB0
-1000000000,can0,6E0#0171016E016A0169
-1000000000,can0,498#87FFBFFC4C80684E
-1000000000,can0,230#F8000002F4000E00
-1000000000,can0,3C1#7B551FBAD451692E
-1000000000,can0,2E1#0000000000000004
-1000000000,can0,354#200840000002B400
-1000000000,can0,5E1#893FE00B0A00D080
-1000000000,can0,00E#20525602080975DE
-1000000000,can0,162#00080343EA11F4CE
-1000000000,can0,0A7#0010FB24C12D70A0
-1000000000,can0,69E#0440047F1FC01582
-1000000000,can0,125#9000415F437CBD60
-1000000000,can0,6E0#01740170016A0169
-1000000000,can0,153#00000000000C0002
-1000000000,can0,662#4EA0000040000000
-1000000000,can0,19C#0A94200C020028A0
-1000000000,can0,0D0#2A7504645601A000
-1000000000,can0,107#0000000000000000
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,033#0007B8000D4007D0
-1000000000,can0,274#00F225F7507C8E3D
-1000000000,can0,0C0#6000000000000000
-1000000000,can0,0BA#06C809C410000488
-1000000000,can0,354#200840000002AC80
-1000000000,can0,5E1#893FE00B0A00D080
-1000000000,can0,28B#0000000000000000
-1000000000,can0,00E#20525602080975DE
-1000000000,can0,0A7#0010F8A4C12D70A0
-1000000000,can0,407#50015FF014C0BD60
-1000000000,can0,125#9000415F437C9F60
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,193#00080803E8880000
-1000000000,can0,20E#4E2003A0D1BF8FF7
-1000000000,can0,522#DF7FD0007BC0001C
-1000000000,can0,366#80DDC8020147CE38
-1000000000,can0,580#00000003BC080000
-1000000000,can0,295#0000000000001840
-1000000000,can0,0D0#327504645501A000
-1000000000,can0,033#0007B0000D8007D0
-1000000000,can0,434#03EAA0AC30C21AD0
-1000000000,can0,6E0#01740170016A0169
-1000000000,can0,498#87FFBFFC4B80684F
-1000000000,can0,32D#00000420AC010020
-1000000000,can0,230#F7000002F4001000
-1000000000,can0,2E1#0000000000000004
-1000000000,can0,354#2008400000029D80
-1000000000,can0,5E1#893FE00B0A00D480
-1000000000,can0,00E#20525602080975E4
-1000000000,can0,162#00080343EA11F4CE
-1000000000,can0,0A7#0010F924C12D60A0
-1000000000,can0,69E#044004801FC01582
-1000000000,can0,125#9000415F437E6160
-1000000000,can0,3C1#7B551FBB9311E92E
-1000000000,can0,6E0#0174017201690169
-1000000000,can0,4E7#0000001503670000
-1000000000,can0,153#00000000000C0002
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,107#0000000000000000
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,662#4EA0000040000000
-1000000000,can0,684#54D677D94154901E
-1000000000,can0,636#249C7980EF842000
-1000000000,can0,2D7#100060D800000008
-1000000000,can0,19C#0E90200C020028A0
-1000000000,can0,0D0#3A7504645401A000
-1000000000,can0,033#0007A8000DC007D0
-1000000000,can0,274#00F227F5507C8E3D
-1000000000,can0,0C0#6000000000000000
-1000000000,can0,3E4#00CC000085000000
-1000000000,can0,65C#4008E27530000000
-1000000000,can0,577#000008000000014C
-1000000000,can0,354#2008400000029D80
-1000000000,can0,5E1#893FE00B0A00D480
-1000000000,can0,28B#0000000000000000
-1000000000,can0,00E#20525602080975E4
-1000000000,can0,2E2#18080D4040000118
-1000000000,can0,345#050202C23C774081
-1000000000,can0,430#0032448BEA8011A0
-1000000000,can0,125#9000415F437E4360
-1000000000,can0,0A7#0010FB24C12D60A0
-1000000000,can0,130#0001500000000000
-1000000000,can0,03D#0000048000000000
-1000000000,can0,FFF#0000000000000000
-1000000000,can0,193#00080803E8880000
-1000000000,can0,20E#4E2003A0D23F6FFF
-1000000000,can0,522#DF7FD0007B48001C
